Sentence,Token,Filename
2,Nova,390301-BQ3 - Questionnaire.json
2,Scotia,390301-BQ3 - Questionnaire.json
2,Power,390301-BQ3 - Questionnaire.json
2,Inc.,390301-BQ3 - Questionnaire.json
2,â€“,390301-BQ3 - Questionnaire.json
2,Business,390301-BQ3 - Questionnaire.json
2,Customer,390301-BQ3 - Questionnaire.json
2,Tracking,390301-BQ3 - Questionnaire.json
2,Study,390301-BQ3 - Questionnaire.json
2,Q1,390301-BQ3 - Questionnaire.json
2,2021,390301-BQ3 - Questionnaire.json
3,General,390301-BQ3 - Questionnaire.json
3,Instructions:,390301-BQ3 - Questionnaire.json
4,o,390301-BQ3 - Questionnaire.json
4,Interviewer,390301-BQ3 - Questionnaire.json
4,must,390301-BQ3 - Questionnaire.json
4,read,390301-BQ3 - Questionnaire.json
4,each,390301-BQ3 - Questionnaire.json
4,set,390301-BQ3 - Questionnaire.json
4,of,390301-BQ3 - Questionnaire.json
4,instructions,390301-BQ3 - Questionnaire.json
4,for,390301-BQ3 - Questionnaire.json
4,each,390301-BQ3 - Questionnaire.json
4,part,390301-BQ3 - Questionnaire.json
4,of,390301-BQ3 - Questionnaire.json
4,this,390301-BQ3 - Questionnaire.json
4,questionnaire.,390301-BQ3 - Questionnaire.json
5,o,390301-BQ3 - Questionnaire.json
5,Interviewer,390301-BQ3 - Questionnaire.json
5,must,390301-BQ3 - Questionnaire.json
5,record,390301-BQ3 - Questionnaire.json
5,all,390301-BQ3 - Questionnaire.json
5,responses,390301-BQ3 - Questionnaire.json
5,clearly,390301-BQ3 - Questionnaire.json
5,and,390301-BQ3 - Questionnaire.json
5,verbatim,390301-BQ3 - Questionnaire.json
5,where,390301-BQ3 - Questionnaire.json
5,required.,390301-BQ3 - Questionnaire.json
6,o,390301-BQ3 - Questionnaire.json
6,Interviewer,390301-BQ3 - Questionnaire.json
6,must,390301-BQ3 - Questionnaire.json
6,avoid,390301-BQ3 - Questionnaire.json
6,paraphrasing,390301-BQ3 - Questionnaire.json
6,or,390301-BQ3 - Questionnaire.json
6,rewording,390301-BQ3 - Questionnaire.json
6,responses.,390301-BQ3 - Questionnaire.json
7,o,390301-BQ3 - Questionnaire.json
7,Record,390301-BQ3 - Questionnaire.json
7,the,390301-BQ3 - Questionnaire.json
7,following,390301-BQ3 - Questionnaire.json
7,information:,390301-BQ3 - Questionnaire.json
8,Company/Organization,390301-BQ3 - Questionnaire.json
8,	______________________,390301-BQ3 - Questionnaire.json
9,Telephone,390301-BQ3 - Questionnaire.json
9,#			______________________,390301-BQ3 - Questionnaire.json
10,Community			______________________,390301-BQ3 - Questionnaire.json
11,Postal,390301-BQ3 - Questionnaire.json
11,Code,390301-BQ3 - Questionnaire.json
11,(Bus.,390301-BQ3 - Questionnaire.json
11,Location)	______________________,390301-BQ3 - Questionnaire.json
12,Business,390301-BQ3 - Questionnaire.json
12,Type			______________________,390301-BQ3 - Questionnaire.json
13,Billing,390301-BQ3 - Questionnaire.json
13,Amount,390301-BQ3 - Questionnaire.json
13,($)		______________________,390301-BQ3 - Questionnaire.json
14,SAMPLE,390301-BQ3 - Questionnaire.json
14,ID			______________________,390301-BQ3 - Questionnaire.json
15,Interview,390301-BQ3 - Questionnaire.json
15,Date			______________________,390301-BQ3 - Questionnaire.json
16,"Hello,",390301-BQ3 - Questionnaire.json
16,my,390301-BQ3 - Questionnaire.json
16,name,390301-BQ3 - Questionnaire.json
16,is,390301-BQ3 - Questionnaire.json
16,",",390301-BQ3 - Questionnaire.json
16,and,390301-BQ3 - Questionnaire.json
16,I,390301-BQ3 - Questionnaire.json
16,am,390301-BQ3 - Questionnaire.json
16,with,390301-BQ3 - Questionnaire.json
16,Narrative,390301-BQ3 - Questionnaire.json
16,"Research,",390301-BQ3 - Questionnaire.json
16,a,390301-BQ3 - Questionnaire.json
16,public,390301-BQ3 - Questionnaire.json
16,opinion,390301-BQ3 - Questionnaire.json
16,and,390301-BQ3 - Questionnaire.json
16,market,390301-BQ3 - Questionnaire.json
16,research,390301-BQ3 - Questionnaire.json
16,company.,390301-BQ3 - Questionnaire.json
16,I,390301-BQ3 - Questionnaire.json
16,am,390301-BQ3 - Questionnaire.json
16,calling,390301-BQ3 - Questionnaire.json
16,on,390301-BQ3 - Questionnaire.json
16,behalf,390301-BQ3 - Questionnaire.json
16,of,390301-BQ3 - Questionnaire.json
16,Nova,390301-BQ3 - Questionnaire.json
16,Scotia,390301-BQ3 - Questionnaire.json
16,Power,390301-BQ3 - Questionnaire.json
16,and,390301-BQ3 - Questionnaire.json
16,would,390301-BQ3 - Questionnaire.json
16,like,390301-BQ3 - Questionnaire.json
16,to,390301-BQ3 - Questionnaire.json
16,speak,390301-BQ3 - Questionnaire.json
16,with,390301-BQ3 - Questionnaire.json
16,the,390301-BQ3 - Questionnaire.json
16,person,390301-BQ3 - Questionnaire.json
16,who,390301-BQ3 - Questionnaire.json
16,either,390301-BQ3 - Questionnaire.json
16,owns,390301-BQ3 - Questionnaire.json
16,the,390301-BQ3 - Questionnaire.json
16,business,390301-BQ3 - Questionnaire.json
16,or,390301-BQ3 - Questionnaire.json
16,is,390301-BQ3 - Questionnaire.json
16,responsible,390301-BQ3 - Questionnaire.json
16,for,390301-BQ3 - Questionnaire.json
16,the,390301-BQ3 - Questionnaire.json
16,overall,390301-BQ3 - Questionnaire.json
16,energy,390301-BQ3 - Questionnaire.json
16,costs,390301-BQ3 - Questionnaire.json
16,for,390301-BQ3 - Questionnaire.json
16,the,390301-BQ3 - Questionnaire.json
16,business.,390301-BQ3 - Questionnaire.json
17,IF,390301-BQ3 - Questionnaire.json
17,NOT,390301-BQ3 - Questionnaire.json
17,AVAILABLE,390301-BQ3 - Questionnaire.json
17,AT,390301-BQ3 - Questionnaire.json
17,THIS,390301-BQ3 - Questionnaire.json
17,"TIME,",390301-BQ3 - Questionnaire.json
17,RESCHEDULE,390301-BQ3 - Questionnaire.json
17,INTERVIEW,390301-BQ3 - Questionnaire.json
18,IF,390301-BQ3 - Questionnaire.json
18,REFERRED,390301-BQ3 - Questionnaire.json
18,TO,390301-BQ3 - Questionnaire.json
18,SOMEONE,390301-BQ3 - Questionnaire.json
18,"ELSE,",390301-BQ3 - Questionnaire.json
18,RECORD,390301-BQ3 - Questionnaire.json
18,NEW,390301-BQ3 - Questionnaire.json
18,INFORMATION,390301-BQ3 - Questionnaire.json
18,AND,390301-BQ3 - Questionnaire.json
18,MAKE,390301-BQ3 - Questionnaire.json
18,CONTACT,390301-BQ3 - Questionnaire.json
19,Your,390301-BQ3 - Questionnaire.json
19,participation,390301-BQ3 - Questionnaire.json
19,is,390301-BQ3 - Questionnaire.json
19,very,390301-BQ3 - Questionnaire.json
19,important,390301-BQ3 - Questionnaire.json
19,and,390301-BQ3 - Questionnaire.json
19,the,390301-BQ3 - Questionnaire.json
19,survey,390301-BQ3 - Questionnaire.json
19,will,390301-BQ3 - Questionnaire.json
19,take,390301-BQ3 - Questionnaire.json
19,approximately,390301-BQ3 - Questionnaire.json
19,15,390301-BQ3 - Questionnaire.json
19,minutes,390301-BQ3 - Questionnaire.json
19,to,390301-BQ3 - Questionnaire.json
19,complete.,390301-BQ3 - Questionnaire.json
20,CSAT,390301-BQ3 - Questionnaire.json
20,Questions,390301-BQ3 - Questionnaire.json
21,QA.	Which,390301-BQ3 - Questionnaire.json
21,of,390301-BQ3 - Questionnaire.json
21,the,390301-BQ3 - Questionnaire.json
21,following,390301-BQ3 - Questionnaire.json
21,best,390301-BQ3 - Questionnaire.json
21,describes,390301-BQ3 - Questionnaire.json
21,your,390301-BQ3 - Questionnaire.json
21,responsibilities,390301-BQ3 - Questionnaire.json
21,with,390301-BQ3 - Questionnaire.json
21,in,390301-BQ3 - Questionnaire.json
21,the,390301-BQ3 - Questionnaire.json
21,company?,390301-BQ3 - Questionnaire.json
21,Are,390301-BQ3 - Questionnaire.json
21,you,390301-BQ3 - Questionnaire.json
21,responsible,390301-BQ3 - Questionnaire.json
21,for:,390301-BQ3 - Questionnaire.json
22,1.	Dealing,390301-BQ3 - Questionnaire.json
22,regularly,390301-BQ3 - Questionnaire.json
22,with,390301-BQ3 - Questionnaire.json
22,service,390301-BQ3 - Questionnaire.json
22,issues,390301-BQ3 - Questionnaire.json
22,related,390301-BQ3 - Questionnaire.json
22,to,390301-BQ3 - Questionnaire.json
22,your,390301-BQ3 - Questionnaire.json
22,energy,390301-BQ3 - Questionnaire.json
22,provider(s),390301-BQ3 - Questionnaire.json
23,2.	Deciding,390301-BQ3 - Questionnaire.json
23,which,390301-BQ3 - Questionnaire.json
23,energy,390301-BQ3 - Questionnaire.json
23,sources,390301-BQ3 - Questionnaire.json
23,will,390301-BQ3 - Questionnaire.json
23,be,390301-BQ3 - Questionnaire.json
23,used,390301-BQ3 - Questionnaire.json
23,within,390301-BQ3 - Questionnaire.json
23,or,390301-BQ3 - Questionnaire.json
23,at,390301-BQ3 - Questionnaire.json
23,your,390301-BQ3 - Questionnaire.json
23,business,390301-BQ3 - Questionnaire.json
23,or,390301-BQ3 - Questionnaire.json
23,organizationâ€™s,390301-BQ3 - Questionnaire.json
23,location,390301-BQ3 - Questionnaire.json
24,3.	Both,390301-BQ3 - Questionnaire.json
25,(Ask,390301-BQ3 - Questionnaire.json
25,to,390301-BQ3 - Questionnaire.json
25,talk,390301-BQ3 - Questionnaire.json
25,to,390301-BQ3 - Questionnaire.json
25,day-to-day,390301-BQ3 - Questionnaire.json
25,operations,390301-BQ3 - Questionnaire.json
25,individual,390301-BQ3 - Questionnaire.json
25,if,390301-BQ3 - Questionnaire.json
25,they,390301-BQ3 - Questionnaire.json
25,answer,390301-BQ3 - Questionnaire.json
25,02,390301-BQ3 - Questionnaire.json
25,only),390301-BQ3 - Questionnaire.json
26,QB.	Does,390301-BQ3 - Questionnaire.json
26,your,390301-BQ3 - Questionnaire.json
26,business,390301-BQ3 - Questionnaire.json
26,or,390301-BQ3 - Questionnaire.json
26,organization,390301-BQ3 - Questionnaire.json
26,pay,390301-BQ3 - Questionnaire.json
26,for,390301-BQ3 - Questionnaire.json
26,its,390301-BQ3 - Questionnaire.json
26,own,390301-BQ3 - Questionnaire.json
26,"electricity,",390301-BQ3 - Questionnaire.json
26,or,390301-BQ3 - Questionnaire.json
26,does,390301-BQ3 - Questionnaire.json
26,someone,390301-BQ3 - Questionnaire.json
26,"else,",390301-BQ3 - Questionnaire.json
26,such,390301-BQ3 - Questionnaire.json
26,as,390301-BQ3 - Questionnaire.json
26,a,390301-BQ3 - Questionnaire.json
26,landlord,390301-BQ3 - Questionnaire.json
26,pay,390301-BQ3 - Questionnaire.json
26,for,390301-BQ3 - Questionnaire.json
26,it?,390301-BQ3 - Questionnaire.json
27,"1.	Yes,",390301-BQ3 - Questionnaire.json
27,pay,390301-BQ3 - Questionnaire.json
27,for,390301-BQ3 - Questionnaire.json
27,own,390301-BQ3 - Questionnaire.json
28,"2.	No,",390301-BQ3 - Questionnaire.json
28,someone,390301-BQ3 - Questionnaire.json
28,else,390301-BQ3 - Questionnaire.json
28,pays	(thank,390301-BQ3 - Questionnaire.json
28,and,390301-BQ3 - Questionnaire.json
28,terminate),390301-BQ3 - Questionnaire.json
29,"3.	Varies	(clarify,",390301-BQ3 - Questionnaire.json
29,continue,390301-BQ3 - Questionnaire.json
29,only,390301-BQ3 - Questionnaire.json
29,if,390301-BQ3 - Questionnaire.json
29,pay,390301-BQ3 - Questionnaire.json
29,for,390301-BQ3 - Questionnaire.json
29,most,390301-BQ3 - Questionnaire.json
29,of,390301-BQ3 - Questionnaire.json
29,its,390301-BQ3 - Questionnaire.json
29,electricity,390301-BQ3 - Questionnaire.json
29,use),390301-BQ3 - Questionnaire.json
30,VOLUNTEERED,390301-BQ3 - Questionnaire.json
31,99	Donâ€™t,390301-BQ3 - Questionnaire.json
31,know	(thank,390301-BQ3 - Questionnaire.json
31,and,390301-BQ3 - Questionnaire.json
31,terminate),390301-BQ3 - Questionnaire.json
32,To,390301-BQ3 - Questionnaire.json
32,beginâ€¦,390301-BQ3 - Questionnaire.json
33,37.,390301-BQ3 - Questionnaire.json
33,Added,390301-BQ3 - Questionnaire.json
33,May,390301-BQ3 - Questionnaire.json
33,2017.,390301-BQ3 - Questionnaire.json
33,Do,390301-BQ3 - Questionnaire.json
33,youâ€¦,390301-BQ3 - Questionnaire.json
33,[READ,390301-BQ3 - Questionnaire.json
33,&,390301-BQ3 - Questionnaire.json
33,ROTATE]?,390301-BQ3 - Questionnaire.json
33,CODE,390301-BQ3 - Questionnaire.json
33,ALL,390301-BQ3 - Questionnaire.json
33,THAT,390301-BQ3 - Questionnaire.json
33,APPLY.,390301-BQ3 - Questionnaire.json
34,1,390301-BQ3 - Questionnaire.json
34,Receive,390301-BQ3 - Questionnaire.json
34,a,390301-BQ3 - Questionnaire.json
34,paper,390301-BQ3 - Questionnaire.json
34,bill,390301-BQ3 - Questionnaire.json
34,in,390301-BQ3 - Questionnaire.json
34,the,390301-BQ3 - Questionnaire.json
34,"mail,",390301-BQ3 - Questionnaire.json
34,OR,390301-BQ3 - Questionnaire.json
35,2,390301-BQ3 - Questionnaire.json
35,Receive,390301-BQ3 - Questionnaire.json
35,an,390301-BQ3 - Questionnaire.json
35,electronic,390301-BQ3 - Questionnaire.json
35,bill,390301-BQ3 - Questionnaire.json
36,VOLUNTEERED,390301-BQ3 - Questionnaire.json
37,98,390301-BQ3 - Questionnaire.json
37,	Donâ€™t,390301-BQ3 - Questionnaire.json
37,know,390301-BQ3 - Questionnaire.json
38,1.	Can,390301-BQ3 - Questionnaire.json
38,you,390301-BQ3 - Questionnaire.json
38,tell,390301-BQ3 - Questionnaire.json
38,me,390301-BQ3 - Questionnaire.json
38,what,390301-BQ3 - Questionnaire.json
38,type,390301-BQ3 - Questionnaire.json
38,of,390301-BQ3 - Questionnaire.json
38,business,390301-BQ3 - Questionnaire.json
38,or,390301-BQ3 - Questionnaire.json
38,industry,390301-BQ3 - Questionnaire.json
38,your,390301-BQ3 - Questionnaire.json
38,company,390301-BQ3 - Questionnaire.json
38,is,390301-BQ3 - Questionnaire.json
38,currently,390301-BQ3 - Questionnaire.json
38,engaged,390301-BQ3 - Questionnaire.json
38,in?,390301-BQ3 - Questionnaire.json
39,DO,390301-BQ3 - Questionnaire.json
39,NOT,390301-BQ3 - Questionnaire.json
39,READ,390301-BQ3 - Questionnaire.json
39,-,390301-BQ3 - Questionnaire.json
39,CODE,390301-BQ3 - Questionnaire.json
39,PRIMARY,390301-BQ3 - Questionnaire.json
39,AND,390301-BQ3 - Questionnaire.json
39,OTHER,390301-BQ3 - Questionnaire.json
39,IF,390301-BQ3 - Questionnaire.json
39,NECESSARY,390301-BQ3 - Questionnaire.json
40,1.	Accommodations,390301-BQ3 - Questionnaire.json
40,"(hotels,",390301-BQ3 - Questionnaire.json
40,motels),390301-BQ3 - Questionnaire.json
41,2.	Restaurants,390301-BQ3 - Questionnaire.json
42,3.	Grocers/Convenience,390301-BQ3 - Questionnaire.json
42,Stores,390301-BQ3 - Questionnaire.json
43,4.	Multi-residential,390301-BQ3 - Questionnaire.json
43,buildings,390301-BQ3 - Questionnaire.json
44,5.	Retail,390301-BQ3 - Questionnaire.json
44,Stores,390301-BQ3 - Questionnaire.json
45,6.	Public/Government,390301-BQ3 - Questionnaire.json
45,organization,390301-BQ3 - Questionnaire.json
46,7.	Financial,390301-BQ3 - Questionnaire.json
46,Services,390301-BQ3 - Questionnaire.json
46,"(Banks,",390301-BQ3 - Questionnaire.json
46,Insurance),390301-BQ3 - Questionnaire.json
47,8.	Agriculture,390301-BQ3 - Questionnaire.json
48,9.	Fisheries,390301-BQ3 - Questionnaire.json
49,10.	Manufacturing,390301-BQ3 - Questionnaire.json
50,11.	Wholesale,390301-BQ3 - Questionnaire.json
51,12.	Property,390301-BQ3 - Questionnaire.json
51,Management,390301-BQ3 - Questionnaire.json
52,13.	Automotive,390301-BQ3 - Questionnaire.json
52,services,390301-BQ3 - Questionnaire.json
53,14.	Business,390301-BQ3 - Questionnaire.json
53,services,390301-BQ3 - Questionnaire.json
53,(Specify_____________________),390301-BQ3 - Questionnaire.json
54,99	Other,390301-BQ3 - Questionnaire.json
54,(SPECIFY,390301-BQ3 - Questionnaire.json
54,_________________________),390301-BQ3 - Questionnaire.json
55,98	No,390301-BQ3 - Questionnaire.json
55,answer/Refused,390301-BQ3 - Questionnaire.json
56,Next,390301-BQ3 - Questionnaire.json
56,I,390301-BQ3 - Questionnaire.json
56,am,390301-BQ3 - Questionnaire.json
56,going,390301-BQ3 - Questionnaire.json
56,to,390301-BQ3 - Questionnaire.json
56,ask,390301-BQ3 - Questionnaire.json
56,you,390301-BQ3 - Questionnaire.json
56,about,390301-BQ3 - Questionnaire.json
56,what,390301-BQ3 - Questionnaire.json
56,heat,390301-BQ3 - Questionnaire.json
56,sources,390301-BQ3 - Questionnaire.json
56,and,390301-BQ3 - Questionnaire.json
56,heat,390301-BQ3 - Questionnaire.json
56,systems,390301-BQ3 - Questionnaire.json
56,you,390301-BQ3 - Questionnaire.json
56,have,390301-BQ3 - Questionnaire.json
56,for,390301-BQ3 - Questionnaire.json
56,your,390301-BQ3 - Questionnaire.json
56,business.,390301-BQ3 - Questionnaire.json
56,A,390301-BQ3 - Questionnaire.json
56,source,390301-BQ3 - Questionnaire.json
56,would,390301-BQ3 - Questionnaire.json
56,be,390301-BQ3 - Questionnaire.json
56,something,390301-BQ3 - Questionnaire.json
56,like,390301-BQ3 - Questionnaire.json
56,"oil,",390301-BQ3 - Questionnaire.json
56,"electricity,",390301-BQ3 - Questionnaire.json
56,or,390301-BQ3 - Questionnaire.json
56,"wood,",390301-BQ3 - Questionnaire.json
56,while,390301-BQ3 - Questionnaire.json
56,a,390301-BQ3 - Questionnaire.json
56,heat,390301-BQ3 - Questionnaire.json
56,system,390301-BQ3 - Questionnaire.json
56,would,390301-BQ3 - Questionnaire.json
56,be,390301-BQ3 - Questionnaire.json
56,something,390301-BQ3 - Questionnaire.json
56,like,390301-BQ3 - Questionnaire.json
56,electric,390301-BQ3 - Questionnaire.json
56,"baseboards,",390301-BQ3 - Questionnaire.json
56,oil,390301-BQ3 - Questionnaire.json
56,hot,390301-BQ3 - Questionnaire.json
56,water,390301-BQ3 - Questionnaire.json
56,"baseboards,",390301-BQ3 - Questionnaire.json
56,or,390301-BQ3 - Questionnaire.json
56,a,390301-BQ3 - Questionnaire.json
56,heat,390301-BQ3 - Questionnaire.json
56,pumpâ€¦,390301-BQ3 - Questionnaire.json
57,4.	Revised,390301-BQ3 - Questionnaire.json
57,Q1,390301-BQ3 - Questionnaire.json
57,2021.,390301-BQ3 - Questionnaire.json
57,What,390301-BQ3 - Questionnaire.json
57,are,390301-BQ3 - Questionnaire.json
57,the,390301-BQ3 - Questionnaire.json
57,sources,390301-BQ3 - Questionnaire.json
57,of,390301-BQ3 - Questionnaire.json
57,heat,390301-BQ3 - Questionnaire.json
57,for,390301-BQ3 - Questionnaire.json
57,your,390301-BQ3 - Questionnaire.json
57,business?,390301-BQ3 - Questionnaire.json
57,Please,390301-BQ3 - Questionnaire.json
57,tell,390301-BQ3 - Questionnaire.json
57,me,390301-BQ3 - Questionnaire.json
57,the,390301-BQ3 - Questionnaire.json
57,primary,390301-BQ3 - Questionnaire.json
57,source,390301-BQ3 - Questionnaire.json
57,first,390301-BQ3 - Questionnaire.json
57,[INTERVIEWER,390301-BQ3 - Questionnaire.json
57,NOTE],390301-BQ3 - Questionnaire.json
57,Please,390301-BQ3 - Questionnaire.json
57,"note,",390301-BQ3 - Questionnaire.json
57,heat,390301-BQ3 - Questionnaire.json
57,pumps,390301-BQ3 - Questionnaire.json
57,are,390301-BQ3 - Questionnaire.json
57,powered,390301-BQ3 - Questionnaire.json
57,by,390301-BQ3 - Questionnaire.json
57,electricity.,390301-BQ3 - Questionnaire.json
58,And,390301-BQ3 - Questionnaire.json
58,what,390301-BQ3 - Questionnaire.json
58,type,390301-BQ3 - Questionnaire.json
58,of,390301-BQ3 - Questionnaire.json
58,heating,390301-BQ3 - Questionnaire.json
58,system,390301-BQ3 - Questionnaire.json
58,do,390301-BQ3 - Questionnaire.json
58,you,390301-BQ3 - Questionnaire.json
58,have,390301-BQ3 - Questionnaire.json
58,[INTERVIEWER,390301-BQ3 - Questionnaire.json
58,NOTE,390301-BQ3 - Questionnaire.json
58,â€“,390301-BQ3 - Questionnaire.json
58,read,390301-BQ3 - Questionnaire.json
58,system,390301-BQ3 - Questionnaire.json
58,type,390301-BQ3 - Questionnaire.json
58,examples,390301-BQ3 - Questionnaire.json
58,only,390301-BQ3 - Questionnaire.json
58,if,390301-BQ3 - Questionnaire.json
58,necessary],390301-BQ3 - Questionnaire.json
59,And,390301-BQ3 - Questionnaire.json
59,do,390301-BQ3 - Questionnaire.json
59,you,390301-BQ3 - Questionnaire.json
59,have,390301-BQ3 - Questionnaire.json
59,any,390301-BQ3 - Questionnaire.json
59,other,390301-BQ3 - Questionnaire.json
59,heating,390301-BQ3 - Questionnaire.json
59,sources?,390301-BQ3 - Questionnaire.json
59,(if,390301-BQ3 - Questionnaire.json
59,so,390301-BQ3 - Questionnaire.json
59,specify,390301-BQ3 - Questionnaire.json
59,source,390301-BQ3 - Questionnaire.json
59,and,390301-BQ3 - Questionnaire.json
59,system),390301-BQ3 - Questionnaire.json
60,Primary,390301-BQ3 - Questionnaire.json
60,Heating,390301-BQ3 - Questionnaire.json
60,Energy,390301-BQ3 - Questionnaire.json
60,Source,390301-BQ3 - Questionnaire.json
61,Primary,390301-BQ3 - Questionnaire.json
61,Type,390301-BQ3 - Questionnaire.json
61,of,390301-BQ3 - Questionnaire.json
61,Heating,390301-BQ3 - Questionnaire.json
61,System,390301-BQ3 - Questionnaire.json
62,Secondary,390301-BQ3 - Questionnaire.json
62,/,390301-BQ3 - Questionnaire.json
